stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y,stateEstimate.roll_x,stateEstimate.roll_y,stateEstimate.pitch_x,stateEstimate.pitch_y,stateEstimate.yaw_x,stateEstimate.yaw_y
1026324.,0.1046,1026324.,0.2268,1026324.,0.0109,1026324.,0.1214,1026324.,0.0203,1026324.,-0.6511
1026364.,0.1040,1026364.,0.2267,1026364.,0.0125,1026364.,0.1127,1026364.,0.0326,1026364.,-0.6483
1026404.,0.1031,1026404.,0.2281,1026404.,0.0128,1026404.,0.0425,1026404.,0.0662,1026404.,-0.6578
1026444.,0.1049,1026444.,0.2268,1026444.,0.0115,1026444.,0.0512,1026444.,0.0275,1026444.,-0.7105
1026484.,0.1057,1026484.,0.2269,1026484.,0.0118,1026484.,0.0577,1026484.,0.0103,1026484.,-0.7037
1026524.,0.106,1026524.,0.2291,1026524.,0.0116,1026524.,0.0143,1026524.,-0.0173,1026524.,-0.6617
1026564.,0.1046,1026564.,0.2269,1026564.,0.0115,1026564.,0.0781,1026564.,0.0405,1026564.,-0.7003
1026604.,0.1051,1026604.,0.2262,1026604.,0.0122,1026604.,0.0843,1026604.,-0.0156,1026604.,-0.7166
1026644.,0.1019,1026644.,0.2273,1026644.,0.0119,1026644.,0.0829,1026644.,0.0873,1026644.,-0.6975
1026684.,0.1047,1026684.,0.2279,1026684.,0.0125,1026684.,-0.0007,1026684.,0.0156,1026684.,-0.7364
1026724.,0.1051,1026724.,0.2256,1026724.,0.0125,1026724.,0.0653,1026724.,0.0475,1026724.,-0.7691
1026764.,0.1047,1026764.,0.2264,1026764.,0.0121,1026764.,0.0665,1026764.,0.0349,1026764.,-0.7531
1026804.,0.1048,1026804.,0.2262,1026804.,0.0125,1026804.,0.0690,1026804.,0.0472,1026804.,-0.766
1026844.,0.1074,1026844.,0.2276,1026844.,0.0125,1026844.,0.0256,1026844.,-0.0654,1026844.,-0.7551
1026884.,0.1080,1026884.,0.2272,1026884.,0.0120,1026884.,0.0381,1026884.,-0.0690,1026884.,-0.7640
1026924.,0.1074,1026924.,0.2264,1026924.,0.0122,1026924.,0.0355,1026924.,-0.0154,1026924.,-0.8048
1026964.,0.1057,1026964.,0.2242,1026964.,0.0114,1026964.,0.1056,1026964.,0.0350,1026964.,-0.8066
1027004.,0.1062,1027004.,0.2243,1027004.,0.0122,1027004.,0.0551,1027004.,0.027,1027004.,-0.8521
1027044.,0.1063,1027044.,0.2229,1027044.,0.0115,1027044.,0.1061,1027044.,-0.0042,1027044.,-0.8507
1027084.,0.1063,1027084.,0.2251,1027084.,0.0109,1027084.,0.0678,1027084.,-0.0270,1027084.,-0.8056
1027124.,0.1067,1027124.,0.2243,1027124.,0.0106,1027124.,0.0979,1027124.,-0.0094,1027124.,-0.8017
1027164.,0.1081,1027164.,0.2244,1027164.,0.0111,1027164.,0.0801,1027164.,-0.0476,1027164.,-0.8056
1027204.,0.1066,1027204.,0.2231,1027204.,0.0108,1027204.,0.023,1027204.,0.0155,1027204.,-0.9037
1027244.,0.1062,1027244.,0.2247,1027244.,0.0109,1027244.,0.032,1027244.,0.0262,1027244.,-0.8502
1027284.,0.1064,1027284.,0.2237,1027284.,0.0114,1027284.,0.0734,1027284.,0.0284,1027284.,-0.8605
1027324.,0.1063,1027324.,0.2229,1027324.,0.0116,1027324.,0.1070,1027324.,0.0386,1027324.,-0.8411
1027364.,0.1093,1027364.,0.2237,1027364.,0.0125,1027364.,0.0561,1027364.,-0.0462,1027364.,-0.8494
1027404.,0.1090,1027404.,0.2222,1027404.,0.0117,1027404.,0.0678,1027404.,-0.0463,1027404.,-0.8955
1027444.,0.1093,1027444.,0.2228,1027444.,0.0116,1027444.,0.031,1027444.,-0.0436,1027444.,-0.9086
1027484.,0.1074,1027484.,0.2210,1027484.,0.0119,1027484.,0.0862,1027484.,0.0316,1027484.,-0.9247
1027524.,0.1071,1027524.,0.2212,1027524.,0.0126,1027524.,0.0907,1027524.,0.0315,1027524.,-0.9199
1027564.,0.1076,1027564.,0.2226,1027564.,0.0113,1027564.,0.0747,1027564.,0.0268,1027564.,-0.8815
1027604.,0.1081,1027604.,0.2213,1027604.,0.0121,1027604.,0.1048,1027604.,0.0066,1027604.,-0.8942
1027644.,0.1080,1027644.,0.2219,1027644.,0.0118,1027644.,0.0724,1027644.,-0.0041,1027644.,-0.894
1027684.,0.108,1027684.,0.2233,1027684.,0.0111,1027684.,0.0153,1027684.,0.0222,1027684.,-0.8970
1027724.,0.1073,1027724.,0.2211,1027724.,0.0119,1027724.,0.1049,1027724.,0.0224,1027724.,-0.9007
1027764.,0.1072,1027764.,0.2222,1027764.,0.0116,1027764.,0.0590,1027764.,0.0271,1027764.,-0.8835
1027804.,0.1078,1027804.,0.2209,1027804.,0.0123,1027804.,0.0844,1027804.,0.0296,1027804.,-0.8938
1027844.,0.1084,1027844.,0.2203,1027844.,0.0131,1027844.,0.0917,1027844.,0.0258,1027844.,-0.9154
1027884.,0.1101,1027884.,0.2211,1027884.,0.0136,1027884.,0.0042,1027884.,-0.0351,1027884.,-0.9472
1027924.,0.1098,1027924.,0.2196,1027924.,0.012,1027924.,0.073,1027924.,-0.0511,1027924.,-0.9364
1027964.,0.1105,1027964.,0.2219,1027964.,0.0126,1027964.,0.0122,1027964.,-0.0633,1027964.,-0.9284
1028004.,0.1102,1028004.,0.2212,1028004.,0.0122,1028004.,0.024,1028004.,-0.0249,1028004.,-0.9384
1028044.,0.1102,1028044.,0.2170,1028044.,0.0118,1028044.,0.0943,1028044.,0.0076,1028044.,-0.999
1028084.,0.1106,1028084.,0.2190,1028084.,0.012,1028084.,0.0643,1028084.,-0.0245,1028084.,-0.9585
1028124.,0.1097,1028124.,0.2182,1028124.,0.0117,1028124.,0.0796,1028124.,0.0262,1028124.,-0.9633
1028164.,0.1134,1028164.,0.2269,1028164.,0.0119,1028164.,-0.2836,1028164.,-0.1125,1028164.,-1.0073
1028204.,0.1137,1028204.,0.2232,1028204.,0.0123,1028204.,-0.0439,1028204.,-0.0974,1028204.,-0.946
1028244.,0.1131,1028244.,0.2238,1028244.,0.0119,1028244.,-0.0208,1028244.,-0.0600,1028244.,-0.931
1028284.,0.1109,1028284.,0.2240,1028284.,0.0116,1028284.,-0.0374,1028284.,-0.0004,1028284.,-0.9533
1028324.,0.1113,1028324.,0.2218,1028324.,0.0114,1028324.,0.0262,1028324.,-0.0040,1028324.,-0.9782
1028364.,0.1103,1028364.,0.2207,1028364.,0.0117,1028364.,0.0534,1028364.,0.0332,1028364.,-1.0069
1028404.,0.1109,1028404.,0.222,1028404.,0.0111,1028404.,0.0516,1028404.,-0.0138,1028404.,-0.9481
1028444.,0.1101,1028444.,0.2232,1028444.,0.0110,1028444.,0.0412,1028444.,0.0424,1028444.,-0.9448
1028484.,0.1130,1028484.,0.2208,1028484.,0.012,1028484.,0.0597,1028484.,-0.0638,1028484.,-1.0043
1028524.,0.1129,1028524.,0.2205,1028524.,0.0127,1028524.,0.0646,1028524.,-0.0322,1028524.,-1.0379
1028564.,0.1122,1028564.,0.2202,1028564.,0.0123,1028564.,0.0532,1028564.,-0.0027,1028564.,-1.0537
1028604.,0.1134,1028604.,0.222,1028604.,0.0133,1028604.,0.015,1028604.,-0.0516,1028604.,-1.0273
1028644.,0.1133,1028644.,0.2178,1028644.,0.0130,1028644.,0.2092,1028644.,-0.0339,1028644.,-1.0045
1028684.,0.1132,1028684.,0.2193,1028684.,0.0129,1028684.,0.1193,1028684.,-0.0020,1028684.,-1.0177
1028724.,0.1159,1028724.,0.2186,1028724.,0.0127,1028724.,0.1738,1028724.,-0.1196,1028724.,-0.9716
1028764.,0.1144,1028764.,0.2189,1028764.,0.0126,1028764.,0.1602,1028764.,-0.088,1028764.,-0.9131
1028804.,0.1154,1028804.,0.2182,1028804.,0.0125,1028804.,0.1318,1028804.,-0.1064,1028804.,-0.9587
1028844.,0.1154,1028844.,0.2176,1028844.,0.0113,1028844.,0.1087,1028844.,-0.0519,1028844.,-0.9779
1028884.,0.1167,1028884.,0.2145,1028884.,0.0104,1028884.,0.1087,1028884.,-0.0347,1028884.,-1.0919
1028924.,0.1158,1028924.,0.2117,1028924.,0.0101,1028924.,0.167,1028924.,-0.0232,1028924.,-1.1170
1028964.,0.1168,1028964.,0.2104,1028964.,0.0099,1028964.,0.1576,1028964.,-0.0016,1028964.,-1.1668
1029004.,0.1174,1029004.,0.2114,1029004.,0.0098,1029004.,0.0715,1029004.,-0.0554,1029004.,-1.2061
1029044.,0.1172,1029044.,0.212,1029044.,0.0093,1029044.,0.05,1029044.,-0.0386,1029044.,-1.1848
1029084.,0.1163,1029084.,0.2113,1029084.,0.0113,1029084.,0.1235,1029084.,0.0171,1029084.,-1.1089
1029124.,0.1196,1029124.,0.2136,1029124.,0.0115,1029124.,0.0307,1029124.,-0.0612,1029124.,-1.0906
1029164.,0.1171,1029164.,0.2145,1029164.,0.0116,1029164.,-0.0195,1029164.,0.0307,1029164.,-1.1030
1029204.,0.1175,1029204.,0.2129,1029204.,0.012,1029204.,0.0245,1029204.,-0.0066,1029204.,-1.1553
1029244.,0.1178,1029244.,0.2137,1029244.,0.0123,1029244.,0.0035,1029244.,-0.0220,1029244.,-1.1352
1029284.,0.1162,1029284.,0.2135,1029284.,0.0120,1029284.,0.0064,1029284.,0.0065,1029284.,-1.1578
1029324.,0.1179,1029324.,0.2117,1029324.,0.0118,1029324.,0.0120,1029324.,-0.0236,1029324.,-1.2471
1029364.,0.1168,1029364.,0.2106,1029364.,0.0121,1029364.,0.0149,1029364.,0.0595,1029364.,-1.3068
1029404.,0.1164,1029404.,0.2101,1029404.,0.0122,1029404.,0.0181,1029404.,0.062,1029404.,-1.3172
1029444.,0.1157,1029444.,0.2124,1029444.,0.0111,1029444.,0.0132,1029444.,0.0503,1029444.,-1.2083
1029484.,0.1171,1029484.,0.211,1029484.,0.0103,1029484.,0.0797,1029484.,-0.0249,1029484.,-1.1995
1029524.,0.1161,1029524.,0.2109,1029524.,0.0113,1029524.,0.0279,1029524.,0.0358,1029524.,-1.2595
1029564.,0.1163,1029564.,0.2105,1029564.,0.0115,1029564.,0.0637,1029564.,0.0517,1029564.,-1.2437
1029604.,0.1162,1029604.,0.2097,1029604.,0.0129,1029604.,0.0944,1029604.,0.0387,1029604.,-1.2383
1029644.,0.1171,1029644.,0.2115,1029644.,0.0121,1029644.,0.0194,1029644.,-0.0042,1029644.,-1.2203
1029684.,0.1172,1029684.,0.2128,1029684.,0.0105,1029684.,0.0131,1029684.,-0.0033,1029684.,-1.1629
1029724.,0.1173,1029724.,0.2129,1029724.,0.0098,1029724.,0.0643,1029724.,-0.0131,1029724.,-1.1192
1029764.,0.1192,1029764.,0.2150,1029764.,0.0101,1029764.,0.0200,1029764.,-0.0669,1029764.,-1.0589
1029804.,0.1185,1029804.,0.2143,1029804.,0.0109,1029804.,0.0493,1029804.,-0.0158,1029804.,-1.0568
1029844.,0.1173,1029844.,0.2127,1029844.,0.0115,1029844.,0.0707,1029844.,0.0199,1029844.,-1.115
1029884.,0.1178,1029884.,0.2138,1029884.,0.0111,1029884.,0.0743,1029884.,0.0077,1029884.,-1.0623
1029924.,0.1162,1029924.,0.2133,1029924.,0.0115,1029924.,0.1119,1029924.,0.0334,1029924.,-1.044
1029964.,0.1172,1029964.,0.2156,1029964.,0.0108,1029964.,0.0312,1029964.,0.0339,1029964.,-1.0278
1030004.,0.1183,1030004.,0.2155,1030004.,0.0117,1030004.,0.0237,1030004.,-0.0042,1030004.,-1.0409
1030044.,0.1184,1030044.,0.2128,1030044.,0.0120,1030044.,0.0881,1030044.,-0.0052,1030044.,-1.0958
1030084.,0.1191,1030084.,0.2156,1030084.,0.0124,1030084.,0.0134,1030084.,-0.0360,1030084.,-1.0586
1030124.,0.1185,1030124.,0.2168,1030124.,0.0125,1030124.,0.0285,1030124.,-0.0226,1030124.,-1.0012
1030164.,0.1181,1030164.,0.2154,1030164.,0.0131,1030164.,0.0959,1030164.,-0.0313,1030164.,-0.9937
1030204.,0.1172,1030204.,0.2181,1030204.,0.0134,1030204.,0.0247,1030204.,0.0207,1030204.,-0.9590
1030244.,0.1183,1030244.,0.2148,1030244.,0.0115,1030244.,0.1045,1030244.,-0.0203,1030244.,-1.0095
1030284.,0.1174,1030284.,0.2159,1030284.,0.0118,1030284.,0.0816,1030284.,0.0134,1030284.,-0.985
1030324.,0.1182,1030324.,0.2166,1030324.,0.0124,1030324.,0.0692,1030324.,-0.0183,1030324.,-0.964
1030364.,0.1179,1030364.,0.2167,1030364.,0.0116,1030364.,0.0519,1030364.,-0.0060,1030364.,-0.9636
1030404.,0.1183,1030404.,0.2154,1030404.,0.0106,1030404.,0.1287,1030404.,0.0053,1030404.,-0.9413
1030444.,0.1175,1030444.,0.2177,1030444.,0.0102,1030444.,0.0459,1030444.,0.0206,1030444.,-0.9347
1030484.,0.1162,1030484.,0.2163,1030484.,0.0104,1030484.,0.1292,1030484.,0.0375,1030484.,-0.8955
1030524.,0.1171,1030524.,0.2161,1030524.,0.0103,1030524.,0.1197,1030524.,-0.006,1030524.,-0.9037
1030564.,0.1166,1030564.,0.2178,1030564.,0.0113,1030564.,0.0445,1030564.,-0.0214,1030564.,-0.9131
1030604.,0.1166,1030604.,0.2167,1030604.,0.0109,1030604.,0.1225,1030604.,-0.0038,1030604.,-0.8774
1030644.,0.1172,1030644.,0.2189,1030644.,0.011,1030644.,0.0372,1030644.,-0.0110,1030644.,-0.8639
1030684.,0.1187,1030684.,0.2173,1030684.,0.0121,1030684.,0.0794,1030684.,-0.0587,1030684.,-0.8860
1030724.,0.1167,1030724.,0.2165,1030724.,0.0128,1030724.,0.1076,1030724.,-0.0118,1030724.,-0.8639
1030764.,0.1154,1030764.,0.2154,1030764.,0.0133,1030764.,0.1540,1030764.,0.0104,1030764.,-0.8587
1030804.,0.1156,1030804.,0.2173,1030804.,0.0132,1030804.,0.0947,1030804.,0.0051,1030804.,-0.8392
1030844.,0.1165,1030844.,0.217,1030844.,0.013,1030844.,0.1032,1030844.,-0.0239,1030844.,-0.8367
1030884.,0.1168,1030884.,0.216,1030884.,0.0124,1030884.,0.0953,1030884.,0.0024,1030884.,-0.8711
1030924.,0.1162,1030924.,0.2144,1030924.,0.0123,1030924.,0.1399,1030924.,0.0176,1030924.,-0.8856
1030964.,0.1171,1030964.,0.2149,1030964.,0.0115,1030964.,0.101,1030964.,-0.0335,1030964.,-0.9070
1031004.,0.1161,1031004.,0.2153,1031004.,0.0121,1031004.,0.0223,1031004.,-0.0360,1031004.,-0.9573
1031044.,0.1168,1031044.,0.2143,1031044.,0.0122,1031044.,0.1059,1031044.,-0.0166,1031044.,-0.9326
1031084.,0.1192,1031084.,0.2152,1031084.,0.0115,1031084.,0.0467,1031084.,-0.0742,1031084.,-0.969
1031124.,0.1189,1031124.,0.2179,1031124.,0.0128,1031124.,0.0068,1031124.,-0.0736,1031124.,-0.9232
1031164.,0.1176,1031164.,0.2182,1031164.,0.0126,1031164.,0.0706,1031164.,-0.0111,1031164.,-0.8811
1031204.,0.1167,1031204.,0.2181,1031204.,0.0117,1031204.,0.0481,1031204.,-0.0158,1031204.,-0.9078
1031244.,0.1174,1031244.,0.2184,1031244.,0.0117,1031244.,0.0171,1031244.,-0.0088,1031244.,-0.9364
1031284.,0.1178,1031284.,0.2167,1031284.,0.0119,1031284.,0.0697,1031284.,-0.0128,1031284.,-0.9520
1031324.,0.1183,1031324.,0.2160,1031324.,0.0125,1031324.,0.0957,1031324.,-0.0114,1031324.,-0.9545
1031364.,0.1181,1031364.,0.2167,1031364.,0.0119,1031364.,0.1289,1031364.,-0.0268,1031364.,-0.8862
1031404.,0.1175,1031404.,0.2174,1031404.,0.0116,1031404.,0.1311,1031404.,-0.0041,1031404.,-0.8576
1031444.,0.1175,1031444.,0.2174,1031444.,0.0105,1031444.,0.1024,1031444.,-0.0091,1031444.,-0.8789
1031484.,0.1168,1031484.,0.2177,1031484.,0.0111,1031484.,0.073,1031484.,0.0049,1031484.,-0.8691
1031524.,0.1174,1031524.,0.2163,1031524.,0.0106,1031524.,0.0585,1031524.,0.0271,1031524.,-0.9276
1031564.,0.1195,1031564.,0.2152,1031564.,0.0107,1031564.,0.1143,1031564.,-0.0356,1031564.,-0.9171
1031604.,0.1192,1031604.,0.216,1031604.,0.0108,1031604.,0.1278,1031604.,-0.0300,1031604.,-0.8719
1031644.,0.1182,1031644.,0.2165,1031644.,0.0105,1031644.,0.1025,1031644.,-0.0091,1031644.,-0.8656
1031684.,0.1174,1031684.,0.2177,1031684.,0.0123,1031684.,0.0821,1031684.,0.0104,1031684.,-0.8309
1031724.,0.1169,1031724.,0.2177,1031724.,0.0124,1031724.,0.1033,1031724.,0.0357,1031724.,-0.8236
1031764.,0.1172,1031764.,0.2177,1031764.,0.0129,1031764.,0.1348,1031764.,0.0289,1031764.,-0.7936
1031804.,0.1173,1031804.,0.2171,1031804.,0.0133,1031804.,0.1471,1031804.,0.0338,1031804.,-0.8059
1031844.,0.1172,1031844.,0.2181,1031844.,0.0127,1031844.,0.0943,1031844.,-0.0058,1031844.,-0.7993
1031884.,0.1178,1031884.,0.2183,1031884.,0.0123,1031884.,0.1388,1031884.,-0.0444,1031884.,-0.7574
1031924.,0.1181,1031924.,0.2173,1031924.,0.0114,1031924.,0.1687,1031924.,-0.048,1031924.,-0.7642
1031964.,0.1191,1031964.,0.2169,1031964.,0.0118,1031964.,0.1101,1031964.,-0.048,1031964.,-0.8096
1032004.,0.119,1032004.,0.2168,1032004.,0.012,1032004.,0.1164,1032004.,-0.0158,1032004.,-0.7979
1032044.,0.1205,1032044.,0.2163,1032044.,0.0113,1032044.,0.0852,1032044.,-0.0733,1032044.,-0.8384
1032084.,0.1193,1032084.,0.2171,1032084.,0.0116,1032084.,0.0559,1032084.,-0.0417,1032084.,-0.8271
1032124.,0.1202,1032124.,0.2169,1032124.,0.0119,1032124.,0.0837,1032124.,-0.1056,1032124.,-0.8112
1032164.,0.1199,1032164.,0.2146,1032164.,0.0117,1032164.,0.0977,1032164.,-0.0664,1032164.,-0.8671
1032204.,0.1226,1032204.,0.2159,1032204.,0.0115,1032204.,0.0381,1032204.,-0.1565,1032204.,-0.86
1032244.,0.1213,1032244.,0.2159,1032244.,0.0114,1032244.,0.0809,1032244.,-0.0979,1032244.,-0.8118
1032284.,0.1189,1032284.,0.2157,1032284.,0.0109,1032284.,0.1117,1032284.,-0.0136,1032284.,-0.7963
1032324.,0.119,1032324.,0.2173,1032324.,0.0121,1032324.,0.0798,1032324.,-0.0289,1032324.,-0.7705
1032364.,0.1184,1032364.,0.2166,1032364.,0.0124,1032364.,0.0466,1032364.,-0.0253,1032364.,-0.8325
1032404.,0.1209,1032404.,0.2169,1032404.,0.0117,1032404.,0.0208,1032404.,-0.0998,1032404.,-0.8436
1032444.,0.1208,1032444.,0.215,1032444.,0.0111,1032444.,0.0609,1032444.,-0.0572,1032444.,-0.8768
1032484.,0.1217,1032484.,0.2138,1032484.,0.0112,1032484.,0.0886,1032484.,-0.0907,1032484.,-0.8911
1032524.,0.1210,1032524.,0.2125,1032524.,0.0117,1032524.,0.1259,1032524.,-0.0499,1032524.,-0.8788
1032564.,0.1201,1032564.,0.2129,1032564.,0.0121,1032564.,0.1109,1032564.,-0.0563,1032564.,-0.8653
1032604.,0.1217,1032604.,0.2138,1032604.,0.0118,1032604.,0.0987,1032604.,-0.0954,1032604.,-0.8185
1032644.,0.1241,1032644.,0.2135,1032644.,0.0112,1032644.,0.0381,1032644.,-0.1470,1032644.,-0.8721
1032684.,0.1207,1032684.,0.2105,1032684.,0.0113,1032684.,0.0977,1032684.,0.0044,1032684.,-0.9337
1032724.,0.1206,1032724.,0.2114,1032724.,0.0113,1032724.,0.073,1032724.,-0.0013,1032724.,-0.9153
1032764.,0.1191,1032764.,0.2132,1032764.,0.0108,1032764.,0.0160,1032764.,-0.0015,1032764.,-0.8970
1032804.,0.1206,1032804.,0.2105,1032804.,0.0114,1032804.,0.055,1032804.,-0.0580,1032804.,-0.9477
1032844.,0.1202,1032844.,0.2102,1032844.,0.0114,1032844.,0.047,1032844.,-0.0051,1032844.,-0.9615
1032884.,0.1206,1032884.,0.2104,1032884.,0.0113,1032884.,0.0499,1032884.,-0.0182,1032884.,-0.9519
1032924.,0.1194,1032924.,0.2101,1032924.,0.0115,1032924.,0.1025,1032924.,0.0105,1032924.,-0.9011
1032964.,0.1159,1032964.,0.2087,1032964.,0.0119,1032964.,0.1637,1032964.,0.1667,1032964.,-0.8903
1033004.,0.1145,1033004.,0.2083,1033004.,0.0113,1033004.,0.1442,1033004.,0.1744,1033004.,-0.8963
1033044.,0.1155,1033044.,0.2069,1033044.,0.0117,1033044.,0.1741,1033044.,0.142,1033044.,-0.9016
1033084.,0.1156,1033084.,0.2088,1033084.,0.0121,1033084.,0.0900,1033084.,0.1163,1033084.,-0.8733
1033124.,0.1156,1033124.,0.2097,1033124.,0.011,1033124.,0.0901,1033124.,0.0649,1033124.,-0.8504
1033164.,0.1143,1033164.,0.2101,1033164.,0.0114,1033164.,0.1022,1033164.,0.0771,1033164.,-0.8525
1033204.,0.1135,1033204.,0.2113,1033204.,0.0117,1033204.,0.1036,1033204.,0.0309,1033204.,-0.8523
1033244.,0.1133,1033244.,0.2128,1033244.,0.0124,1033244.,0.077,1033244.,0.0194,1033244.,-0.8226
1033284.,0.1152,1033284.,0.2127,1033284.,0.0129,1033284.,0.0868,1033284.,-0.0449,1033284.,-0.819
1033324.,0.115,1033324.,0.2126,1033324.,0.0133,1033324.,0.0659,1033324.,-0.0320,1033324.,-0.8237
1033364.,0.1147,1033364.,0.214,1033364.,0.0119,1033364.,0.036,1033364.,-0.039,1033364.,-0.8246
1033404.,0.1165,1033404.,0.2142,1033404.,0.0119,1033404.,0.0792,1033404.,-0.1493,1033404.,-0.8341
1033444.,0.1169,1033444.,0.2146,1033444.,0.0125,1033444.,0.0648,1033444.,-0.1416,1033444.,-0.8366
1033484.,0.1161,1033484.,0.2137,1033484.,0.0127,1033484.,0.1064,1033484.,-0.1024,1033484.,-0.8339
1033524.,0.1147,1033524.,0.2149,1033524.,0.0126,1033524.,0.0746,1033524.,-0.0659,1033524.,-0.8460
1033564.,0.1144,1033564.,0.2163,1033564.,0.0126,1033564.,0.045,1033564.,-0.0534,1033564.,-0.8567
1033604.,0.1137,1033604.,0.2154,1033604.,0.0125,1033604.,0.0878,1033604.,-0.0619,1033604.,-0.8698
1033644.,0.1134,1033644.,0.2178,1033644.,0.0119,1033644.,0.0223,1033644.,-0.088,1033644.,-0.8809
1033684.,0.1129,1033684.,0.2183,1033684.,0.0116,1033684.,0.0617,1033684.,-0.0850,1033684.,-0.8764
1033724.,0.1117,1033724.,0.2199,1033724.,0.0105,1033724.,-0.0359,1033724.,-0.1001,1033724.,-0.9398
1033764.,0.1118,1033764.,0.2205,1033764.,0.0111,1033764.,0.0119,1033764.,-0.129,1033764.,-0.9179
1033804.,0.1096,1033804.,0.2213,1033804.,0.0110,1033804.,0.0174,1033804.,-0.0315,1033804.,-0.9315
1033844.,0.1132,1033844.,0.2213,1033844.,0.0118,1033844.,0.0763,1033844.,-0.2086,1033844.,-0.8911
1033884.,0.1096,1033884.,0.223,1033884.,0.0109,1033884.,0.0344,1033884.,-0.0593,1033884.,-0.9103
1033924.,0.1107,1033924.,0.2242,1033924.,0.0106,1033924.,0.0338,1033924.,-0.0899,1033924.,-0.8857
1033964.,0.1108,1033964.,0.2233,1033964.,0.0108,1033964.,0.0674,1033964.,-0.0790,1033964.,-0.8865
1034004.,0.1065,1034004.,0.2227,1034004.,0.0109,1034004.,0.1075,1034004.,0.0965,1034004.,-0.8942
1034044.,0.1059,1034044.,0.2223,1034044.,0.0110,1034044.,0.1135,1034044.,0.0859,1034044.,-0.8934
1034084.,0.106,1034084.,0.2215,1034084.,0.0107,1034084.,0.1564,1034084.,0.0543,1034084.,-0.903
1034124.,0.1055,1034124.,0.2251,1034124.,0.0113,1034124.,0.0772,1034124.,0.0240,1034124.,-0.8896
1034164.,0.1041,1034164.,0.2258,1034164.,0.0109,1034164.,0.0939,1034164.,0.0488,1034164.,-0.8852
1034204.,0.1063,1034204.,0.2271,1034204.,0.0116,1034204.,0.0874,1034204.,-0.0461,1034204.,-0.8764
1034244.,0.1058,1034244.,0.2271,1034244.,0.0115,1034244.,0.0824,1034244.,-0.0663,1034244.,-0.8715
1034284.,0.1056,1034284.,0.2297,1034284.,0.0124,1034284.,0.0003,1034284.,-0.1033,1034284.,-0.8597
1034324.,0.1070,1034324.,0.2325,1034324.,0.0137,1034324.,-0.0512,1034324.,-0.1595,1034324.,-0.8553
1034364.,0.1079,1034364.,0.2316,1034364.,0.0126,1034364.,-0.0398,1034364.,-0.1453,1034364.,-0.8612
1034404.,0.1088,1034404.,0.2327,1034404.,0.0126,1034404.,-0.0303,1034404.,-0.1443,1034404.,-0.8609
1034444.,0.1079,1034444.,0.2327,1034444.,0.0121,1034444.,0.0230,1034444.,-0.1424,1034444.,-0.8408
1034484.,0.1090,1034484.,0.2315,1034484.,0.0114,1034484.,0.0466,1034484.,-0.1824,1034484.,-0.8408
1034524.,0.1079,1034524.,0.2318,1034524.,0.0112,1034524.,0.0733,1034524.,-0.1587,1034524.,-0.8242
1034564.,0.1085,1034564.,0.2348,1034564.,0.0115,1034564.,0.0322,1034564.,-0.1457,1034564.,-0.8136
1034604.,0.1076,1034604.,0.2345,1034604.,0.0117,1034604.,0.0957,1034604.,-0.1035,1034604.,-0.7855
1034644.,0.1076,1034644.,0.2349,1034644.,0.0101,1034644.,0.0908,1034644.,-0.1086,1034644.,-0.7785
1034684.,0.1054,1034684.,0.2335,1034684.,0.0104,1034684.,0.1417,1034684.,-0.0512,1034684.,-0.7742
1034724.,0.1056,1034724.,0.2350,1034724.,0.0107,1034724.,0.1108,1034724.,-0.0843,1034724.,-0.7461
1034764.,0.1029,1034764.,0.237,1034764.,0.0113,1034764.,0.1051,1034764.,-0.0169,1034764.,-0.6977
1034804.,0.1038,1034804.,0.2372,1034804.,0.0109,1034804.,0.144,1034804.,-0.0476,1034804.,-0.6646
1034844.,0.104,1034844.,0.2392,1034844.,0.0106,1034844.,0.1100,1034844.,-0.04,1034844.,-0.6436
1034884.,0.1031,1034884.,0.2387,1034884.,0.0113,1034884.,0.1336,1034884.,-0.0055,1034884.,-0.6396
1034924.,0.1045,1034924.,0.2389,1034924.,0.0114,1034924.,0.0880,1034924.,-0.0412,1034924.,-0.6584
1034964.,0.1047,1034964.,0.2397,1034964.,0.0118,1034964.,0.0897,1034964.,-0.0582,1034964.,-0.6260
1035004.,0.1032,1035004.,0.2383,1035004.,0.0125,1035004.,0.1554,1035004.,-0.0352,1035004.,-0.6011
1035044.,0.1046,1035044.,0.2381,1035044.,0.0130,1035044.,0.1726,1035044.,-0.0466,1035044.,-0.6071
1035084.,0.1064,1035084.,0.2394,1035084.,0.0125,1035084.,0.1325,1035084.,-0.0848,1035084.,-0.6082
1035124.,0.1068,1035124.,0.2406,1035124.,0.0125,1035124.,0.0763,1035124.,-0.1200,1035124.,-0.6208
1035164.,0.1047,1035164.,0.2425,1035164.,0.0127,1035164.,0.07,1035164.,-0.0664,1035164.,-0.5521
1035204.,0.1033,1035204.,0.2426,1035204.,0.0122,1035204.,0.0909,1035204.,-0.0495,1035204.,-0.5211
1035244.,0.1052,1035244.,0.2411,1035244.,0.0119,1035244.,0.1042,1035244.,-0.1013,1035244.,-0.5563
1035284.,0.1050,1035284.,0.242,1035284.,0.0116,1035284.,0.0684,1035284.,-0.0748,1035284.,-0.553
